# Longitud de onda (micrones)	Flujo (W)
7.028005651020e-01	9.700743172554e-36
7.029479044287e-01	9.737251038652e-36
7.030952437554e-01	9.773758904750e-36
7.032425830821e-01	9.810266770848e-36
7.033899224088e-01	9.846774636946e-36
7.035372617355e-01	9.883282503044e-36
7.036846010622e-01	9.919790369142e-36
7.038319403889e-01	9.956298235240e-36
7.039792797156e-01	9.992806101338e-36
7.041266190423e-01	1.002931396744e-35
7.042739583690e-01	1.006582183353e-35
7.044212976957e-01	1.010232969963e-35
7.045686370224e-01	1.013883756573e-35
7.047159763491e-01	1.017534543183e-35
7.048633156758e-01	1.021185329793e-35
7.050106550025e-01	1.024836116402e-35
7.051579943292e-01	1.028486903012e-35
7.053053336559e-01	1.032137689622e-35
7.054526729826e-01	1.035788476232e-35
7.056000123093e-01	1.039439262842e-35
7.057473516360e-01	1.043090049451e-35
7.058946909627e-01	1.046740836061e-35
7.060420302894e-01	1.050391622671e-35
7.061893696161e-01	1.054042409281e-35
7.063367089428e-01	1.057693195891e-35
7.064840482695e-01	1.061343982500e-35
7.066313875962e-01	1.064994769110e-35
7.067787269229e-01	1.068645555720e-35
7.069260662496e-01	1.072296342330e-35
7.070734055763e-01	1.075947128940e-35
7.072207449030e-01	1.079597915549e-35
7.073680842297e-01	1.083248702159e-35
7.075154235564e-01	1.086899488769e-35
7.076627628831e-01	1.090550275379e-35
7.078101022098e-01	1.094201061989e-35
7.079574415365e-01	1.097851848598e-35
7.081047808632e-01	1.101502635208e-35
7.082521201899e-01	1.105153421818e-35
7.083994595166e-01	1.108804208428e-35
7.085467988433e-01	1.112454995038e-35
7.086941381700e-01	1.116105781647e-35
7.088414774967e-01	1.119756568257e-35
7.089888168234e-01	1.123407354867e-35
7.091361561501e-01	1.127058141477e-35
7.092834954768e-01	1.130708928087e-35
7.094308348035e-01	1.134359714696e-35
7.095781741302e-01	1.138010501306e-35
7.097255134569e-01	1.141661287916e-35
7.098728527836e-01	1.145312074526e-35
7.100201921103e-01	1.148962861136e-35
7.101675314370e-01	1.152613647745e-35
7.103148707637e-01	1.156264434355e-35
7.104622100904e-01	1.159915220965e-35
7.106095494171e-01	1.163566007575e-35
7.107568887438e-01	1.167216794185e-35
7.109042280705e-01	1.170867580794e-35
7.110515673972e-01	1.174518367404e-35
7.111989067239e-01	1.178169154014e-35
7.113462460506e-01	1.181819940624e-35
7.114935853773e-01	1.185470727234e-35
7.116409247040e-01	1.189121513843e-35
7.117882640307e-01	1.192772300453e-35
7.119356033574e-01	1.196423087063e-35
7.120829426841e-01	1.200073873673e-35
7.122302820108e-01	1.203724660283e-35
7.123776213375e-01	1.207375446892e-35
7.125249606642e-01	1.211026233502e-35
7.126722999909e-01	1.214677020112e-35
7.128196393176e-01	1.218327806722e-35
7.129669786443e-01	1.221978593332e-35
7.131143179710e-01	1.225629379941e-35
7.132616572977e-01	1.229280166551e-35
7.134089966244e-01	1.232933834674e-35
7.135563359511e-01	1.236709517108e-35
7.137036752778e-01	1.241394859338e-35
7.138510146045e-01	1.247475810748e-35
7.139983539312e-01	1.254012679953e-35
7.141456932579e-01	1.260578728203e-35
7.142930325846e-01	1.267145033331e-35
7.144403719113e-01	1.273711338458e-35
7.145877112380e-01	1.280277643585e-35
7.147350505647e-01	1.286843948712e-35
7.148823898914e-01	1.293410253840e-35
7.150297292181e-01	1.299976558967e-35
7.151770685448e-01	1.306542864094e-35
7.153244078715e-01	1.313109169221e-35
7.154717471982e-01	1.319675474349e-35
7.156190865249e-01	1.326241779476e-35
7.157664258516e-01	1.332808084603e-35
7.159137651783e-01	1.339374389731e-35
7.160611045050e-01	1.345940694858e-35
7.162084438317e-01	1.352506999985e-35
7.163557831584e-01	1.359073305112e-35
7.165031224851e-01	1.365639610240e-35
7.166504618118e-01	1.372205915367e-35
7.167978011385e-01	1.378772220494e-35
7.169451404652e-01	1.385338525621e-35
7.170924797919e-01	1.391904830749e-35
7.172398191186e-01	1.398471135876e-35
7.173871584453e-01	1.405037441003e-35
7.175344977720e-01	1.411603746130e-35
7.176818370987e-01	1.418170051258e-35
7.178291764254e-01	1.424736356385e-35
7.179765157521e-01	1.431302661512e-35
7.181238550788e-01	1.437868966640e-35
7.182711944055e-01	1.444435271767e-35
7.184185337322e-01	1.451001576894e-35
7.185658730589e-01	1.457567882021e-35
7.187132123856e-01	1.464134187149e-35
7.188605517123e-01	1.470700492276e-35
7.190078910390e-01	1.477266797403e-35
7.191552303657e-01	1.483833102530e-35
7.193025696924e-01	1.490399407658e-35
7.194499090191e-01	1.496965712785e-35
7.195972483458e-01	1.503532017912e-35
7.197445876725e-01	1.510098323039e-35
7.198919269992e-01	1.516664628167e-35
7.200392663259e-01	1.523230933294e-35
7.201866056526e-01	1.529797238421e-35
7.203339449793e-01	1.536363543549e-35
7.204812843060e-01	1.542929848676e-35
7.206286236327e-01	1.549496153803e-35
7.207759629594e-01	1.556062458930e-35
7.209233022861e-01	1.562628764058e-35
7.210706416128e-01	1.569195069185e-35
7.212179809395e-01	1.575761374312e-35
7.213653202662e-01	1.582327679439e-35
7.215126595929e-01	1.588893984567e-35
7.216599989196e-01	1.595460289694e-35
7.218073382463e-01	1.602026594821e-35
7.219546775730e-01	1.608592899948e-35
7.221020168997e-01	1.615159205076e-35
7.222493562264e-01	1.621725510203e-35
7.223966955531e-01	1.628291815330e-35
7.225440348798e-01	1.634858120458e-35
7.226913742065e-01	1.641424425585e-35
7.228387135332e-01	1.647990730712e-35
7.229860528599e-01	1.654557035839e-35
7.231333921866e-01	1.661123340967e-35
7.232807315133e-01	1.667689646094e-35
7.234280708400e-01	1.674255951221e-35
7.235754101667e-01	1.680822256348e-35
7.237227494934e-01	1.687388561476e-35
7.238700888201e-01	1.693954866603e-35
7.240174281468e-01	1.700521171730e-35
7.241647674735e-01	1.707087476857e-35
7.243121068002e-01	1.713653781985e-35
7.244594461269e-01	1.720220087112e-35
7.246067854536e-01	1.726786392239e-35
7.247541247804e-01	1.733352697367e-35
7.249014641071e-01	1.739919002494e-35
7.250488034338e-01	1.746485307621e-35
7.251961427605e-01	1.753051612748e-35
7.253434820872e-01	1.759617917876e-35
7.254908214139e-01	1.766184223003e-35
7.256381607406e-01	1.772750528130e-35
7.257855000673e-01	1.779316833257e-35
7.259328393940e-01	1.785883138385e-35
7.260801787207e-01	1.792449443512e-35
7.262275180474e-01	1.799015748639e-35
7.263748573741e-01	1.805582053766e-35
7.265221967008e-01	1.812148358894e-35
7.266695360275e-01	1.818714664021e-35
7.268168753542e-01	1.825280969148e-35
7.269642146809e-01	1.831847274276e-35
7.271115540076e-01	1.838413579403e-35
7.272588933343e-01	1.844979884530e-35
7.274062326610e-01	1.851546189657e-35
7.275535719877e-01	1.858112494785e-35
7.277009113144e-01	1.864678799912e-35
7.278482506411e-01	1.871245105039e-35
7.279955899678e-01	1.877811410166e-35
7.281429292945e-01	1.884377715294e-35
7.282902686212e-01	1.890944020421e-35
7.284376079479e-01	1.897510325548e-35
7.285849472746e-01	1.904076630676e-35
7.287322866013e-01	1.910642935803e-35
7.288796259280e-01	1.917209240930e-35
7.290269652547e-01	1.923775546057e-35
7.291743045814e-01	1.930341851185e-35
7.293216439081e-01	1.936908156312e-35
7.294689832348e-01	1.943474461439e-35
7.296163225615e-01	1.950040766566e-35
7.297636618882e-01	1.956607071694e-35
7.299110012149e-01	1.963173376821e-35
7.300583405416e-01	1.969739681948e-35
7.302056798683e-01	1.976305987075e-35
7.303530191950e-01	1.982872292203e-35
7.305003585217e-01	1.989438597330e-35
7.306476978484e-01	1.996004902457e-35
7.307950371751e-01	2.002571207585e-35
7.309423765018e-01	2.009137512712e-35
7.310897158285e-01	2.015703817839e-35
7.312370551552e-01	2.022270122966e-35
7.313843944819e-01	2.028836428094e-35
7.315317338086e-01	2.035402733221e-35
7.316790731353e-01	2.041969038348e-35
7.318264124620e-01	2.048535343475e-35
7.319737517887e-01	2.055101648603e-35
7.321210911154e-01	2.061667953730e-35
7.322684304421e-01	2.068234258857e-35
7.324157697688e-01	2.074800563984e-35
7.325631090955e-01	2.081366869112e-35
7.327104484222e-01	2.087933174239e-35
7.328577877489e-01	2.094499479366e-35
7.330051270756e-01	2.101065784494e-35
7.331524664023e-01	2.107632089621e-35
7.332998057290e-01	2.114198394748e-35
7.334471450557e-01	2.120764699875e-35
7.335944843824e-01	2.127331005003e-35
7.337418237091e-01	2.133897310130e-35
7.338891630358e-01	2.140463615257e-35
7.340365023625e-01	2.147029920384e-35
7.341838416892e-01	2.153596225512e-35
7.343311810159e-01	2.160162530639e-35
7.344785203426e-01	2.166728835766e-35
7.346258596693e-01	2.173295140893e-35
7.347731989960e-01	2.179861446021e-35
7.349205383227e-01	2.186427751148e-35
7.350678776494e-01	2.192994056275e-35
7.352152169761e-01	2.199560361403e-35
7.353625563028e-01	2.206126666530e-35
7.355098956295e-01	2.212692971657e-35
7.356572349562e-01	2.219259276784e-35
7.358045742829e-01	2.225825581912e-35
7.359519136096e-01	2.232391887039e-35
7.360992529363e-01	2.238958192166e-35
7.362465922630e-01	2.245524497293e-35
7.363939315897e-01	2.252090802421e-35
7.365412709164e-01	2.258657107548e-35
7.366886102431e-01	2.265223412675e-35
7.368359495698e-01	2.271789717803e-35
7.369832888965e-01	2.278356022930e-35
7.371306282232e-01	2.284922328057e-35
7.372779675499e-01	2.291488633184e-35
7.374253068766e-01	2.298054938312e-35
7.375726462033e-01	2.304621243439e-35
7.377199855300e-01	2.311187548566e-35
7.378673248567e-01	2.317753853693e-35
7.380146641834e-01	2.324320158821e-35
7.381620035101e-01	2.330886463948e-35
7.383093428368e-01	2.337452781996e-35
7.384566821635e-01	2.344028547186e-35
7.386040214902e-01	2.350881822138e-35
7.387513608169e-01	2.359372465870e-35
7.388987001436e-01	2.370034338712e-35
7.390460394703e-01	2.381356022219e-35
7.391933787970e-01	2.392720336991e-35
7.393407181237e-01	2.404085069920e-35
7.394880574504e-01	2.415449802849e-35
7.396353967771e-01	2.426814535778e-35
7.397827361038e-01	2.438179268707e-35
7.399300754305e-01	2.449544001636e-35
7.400774147572e-01	2.460908734566e-35
7.402247540839e-01	2.472273467495e-35
7.403720934106e-01	2.483638200424e-35
7.405194327373e-01	2.495002933353e-35
7.406667720640e-01	2.506367666282e-35
7.408141113907e-01	2.517732399211e-35
7.409614507174e-01	2.529097132140e-35
7.411087900441e-01	2.540461865070e-35
7.412561293708e-01	2.551826597999e-35
7.414034686975e-01	2.563191330928e-35
7.415508080242e-01	2.574556063857e-35
7.416981473509e-01	2.585920796786e-35
7.418454866776e-01	2.597285529715e-35
7.419928260043e-01	2.608650262644e-35
7.421401653310e-01	2.620014995574e-35
7.422875046577e-01	2.631379728503e-35
7.424348439844e-01	2.642744461432e-35
7.425821833111e-01	2.654109194361e-35
7.427295226378e-01	2.665473927290e-35
7.428768619645e-01	2.676838660219e-35
7.430242012912e-01	2.688203393148e-35
7.431715406179e-01	2.699568126078e-35
7.433188799446e-01	2.710932859007e-35
7.434662192713e-01	2.722297591936e-35
7.436135585980e-01	2.733662324865e-35
7.437608979247e-01	2.745027057794e-35
7.439082372514e-01	2.756391790723e-35
7.440555765781e-01	2.767756523653e-35
7.442029159048e-01	2.779121256582e-35
7.443502552315e-01	2.790485989511e-35
7.444975945582e-01	2.801850722440e-35
7.446449338849e-01	2.813215455369e-35
7.447922732116e-01	2.824580188298e-35
7.449396125383e-01	2.835944921228e-35
7.450869518650e-01	2.847309654157e-35
7.452342911917e-01	2.858674387086e-35
7.453816305184e-01	2.870039120015e-35
7.455289698451e-01	2.881403852944e-35
7.456763091718e-01	2.892768585873e-35
7.458236484985e-01	2.904133318802e-35
7.459709878252e-01	2.915498051732e-35
7.461183271519e-01	2.926862784661e-35
7.462656664786e-01	2.938227517590e-35
7.464130058053e-01	2.949592250519e-35
7.465603451320e-01	2.960956983448e-35
7.467076844587e-01	2.972321716377e-35
7.468550237854e-01	2.983686449306e-35
7.470023631121e-01	2.995051182236e-35
7.471497024388e-01	3.006415915165e-35
7.472970417655e-01	3.017780648094e-35
7.474443810922e-01	3.029145381023e-35
7.475917204189e-01	3.040510113952e-35
7.477390597456e-01	3.051874846881e-35
7.478863990723e-01	3.063239579811e-35
7.480337383990e-01	3.074604312740e-35
7.481810777257e-01	3.085969045669e-35
7.483284170524e-01	3.097333778598e-35
7.484757563791e-01	3.108698511527e-35
7.486230957058e-01	3.120063244456e-35
7.487704350325e-01	3.131427977385e-35
7.489177743592e-01	3.142792710315e-35
7.490651136859e-01	3.154157443244e-35
7.492124530126e-01	3.165522176173e-35
7.493597923393e-01	3.176886909102e-35
7.495071316660e-01	3.188251642031e-35
7.496544709927e-01	3.199616374960e-35
7.498018103194e-01	3.210981107889e-35
7.499491496461e-01	3.222345840819e-35
7.500964889728e-01	3.233710573748e-35
7.502438282995e-01	3.245075306677e-35
7.503911676262e-01	3.256440039606e-35
7.505385069529e-01	3.267804772535e-35
7.506858462796e-01	3.279169505464e-35
7.508331856063e-01	3.290534238394e-35
7.509805249330e-01	3.301898971323e-35
7.511278642597e-01	3.313263704252e-35
7.512752035864e-01	3.324628437181e-35
7.514225429131e-01	3.335993170110e-35
7.515698822398e-01	3.347357903039e-35
7.517172215665e-01	3.358722635968e-35
7.518645608933e-01	3.370087368898e-35
7.520119002200e-01	3.381452101827e-35
7.521592395467e-01	3.392816834756e-35
7.523065788734e-01	3.404181567685e-35
7.524539182001e-01	3.415546300614e-35
7.526012575268e-01	3.426911033543e-35
7.527485968535e-01	3.438275766472e-35
7.528959361802e-01	3.449640499402e-35
7.530432755069e-01	3.461005232331e-35
7.531906148336e-01	3.472369965260e-35
7.533379541603e-01	3.483734698189e-35
7.534852934870e-01	3.495099431118e-35
7.536326328137e-01	3.506464164047e-35
7.537799721404e-01	3.517828896976e-35
7.539273114671e-01	3.529193629906e-35
7.540746507938e-01	3.540558362835e-35
7.542219901205e-01	3.551923095764e-35
7.543693294472e-01	3.563287828693e-35
7.545166687739e-01	3.574652561622e-35
7.546640081006e-01	3.586017294551e-35
7.548113474273e-01	3.597382027481e-35
7.549586867540e-01	3.608746760410e-35
7.551060260807e-01	3.620111493339e-35
7.552533654074e-01	3.631476226268e-35
7.554007047341e-01	3.642840959197e-35
7.555480440608e-01	3.654205692126e-35
7.556953833875e-01	3.665570425055e-35
7.558427227142e-01	3.676935157985e-35
7.559900620409e-01	3.688299890914e-35
7.561374013676e-01	3.699664623843e-35
7.562847406943e-01	3.711029356772e-35
7.564320800210e-01	3.722394089701e-35
7.565794193477e-01	3.733758822630e-35
7.567267586744e-01	3.745123555559e-35
7.568740980011e-01	3.756488288489e-35
7.570214373278e-01	3.767853021418e-35
7.571687766545e-01	3.779217754347e-35
7.573161159812e-01	3.790582487276e-35
7.574634553079e-01	3.801947220205e-35
7.576107946346e-01	3.813311953134e-35
7.577581339613e-01	3.824676686064e-35
7.579054732880e-01	3.836041418993e-35
7.580528126147e-01	3.847406151922e-35
7.582001519414e-01	3.858770884851e-35
7.583474912681e-01	3.870135617780e-35
7.584948305948e-01	3.881500350709e-35
7.586421699215e-01	3.892865083638e-35
7.587895092482e-01	3.904229816568e-35
7.589368485749e-01	3.915594549497e-35
7.590841879016e-01	3.926959282426e-35
7.592315272283e-01	3.938324015355e-35
7.593788665550e-01	3.949688748284e-35
7.595262058817e-01	3.961053481213e-35
7.596735452084e-01	3.972418214142e-35
7.598208845351e-01	3.983782947072e-35
7.599682238618e-01	3.995147680001e-35
7.601155631885e-01	4.006512412930e-35
7.602629025152e-01	4.017877145859e-35
7.604102418419e-01	4.029241878788e-35
7.605575811686e-01	4.040606611717e-35
7.607049204953e-01	4.051971344647e-35
7.608522598220e-01	4.063336077576e-35
7.609995991487e-01	4.074700810505e-35
7.611469384754e-01	4.086065543434e-35
7.612942778021e-01	4.097430276363e-35
7.614416171288e-01	4.108795009292e-35
7.615889564555e-01	4.120159742221e-35
7.617362957822e-01	4.131524475151e-35
7.618836351089e-01	4.142889208080e-35
7.620309744356e-01	4.154253941009e-35
7.621783137623e-01	4.165618673938e-35
7.623256530890e-01	4.176983406867e-35
7.624729924157e-01	4.188348139796e-35
7.626203317424e-01	4.199712872725e-35
7.627676710691e-01	4.211077605655e-35
7.629150103958e-01	4.222442338584e-35
7.630623497225e-01	4.233807071513e-35
7.632096890492e-01	4.245171804442e-35
7.633570283759e-01	4.256536537371e-35
7.635043677026e-01	4.267901270300e-35
7.636517070293e-01	4.279266003229e-35
7.637990463560e-01	4.290630736159e-35
7.639463856827e-01	4.301995469088e-35
7.640937250094e-01	4.313360202017e-35
7.642410643361e-01	4.324725168383e-35
7.643884036628e-01	4.336127012202e-35
7.645357429895e-01	4.348264204848e-35
7.646830823162e-01	4.363708842581e-35
7.648304216429e-01	4.382788619057e-35
7.649777609696e-01	4.402850452855e-35
7.651251002963e-01	4.422973140610e-35
7.652724396230e-01	4.443096431083e-35
7.654197789497e-01	4.463219721556e-35
7.655671182764e-01	4.483343012029e-35
7.657144576031e-01	4.503466302501e-35
7.658617969298e-01	4.523589592974e-35
7.660091362565e-01	4.543712883447e-35
7.661564755832e-01	4.563836173920e-35
7.663038149099e-01	4.583959464393e-35
7.664511542366e-01	4.604082754865e-35
7.665984935633e-01	4.624206045338e-35
7.667458328900e-01	4.644329335811e-35
7.668931722167e-01	4.664452626284e-35
7.670405115434e-01	4.684575916757e-35
7.671878508701e-01	4.704699207229e-35
7.673351901968e-01	4.724822497702e-35
7.674825295235e-01	4.744945788175e-35
7.676298688502e-01	4.765069078648e-35
7.677772081769e-01	4.785192369121e-35
7.679245475036e-01	4.805315659593e-35
7.680718868303e-01	4.825438950066e-35
7.682192261570e-01	4.845562240539e-35
7.683665654837e-01	4.865685531012e-35
7.685139048104e-01	4.885808821485e-35
7.686612441371e-01	4.905932111957e-35
7.688085834638e-01	4.926055402430e-35
7.689559227905e-01	4.946178692903e-35
7.691032621172e-01	4.966301983376e-35
7.692506014439e-01	4.986425273848e-35
7.693979407706e-01	5.006548564321e-35
7.695452800973e-01	5.026671854794e-35
7.696926194240e-01	5.046795145267e-35
7.698399587507e-01	5.066918435740e-35
7.699872980774e-01	5.087041726212e-35
7.701346374041e-01	5.107165016685e-35
7.702819767308e-01	5.127288307158e-35
7.704293160575e-01	5.147411597631e-35
7.705766553842e-01	5.167534888103e-35
7.707239947109e-01	5.187658178576e-35
7.708713340376e-01	5.207781469049e-35
7.710186733643e-01	5.227904759522e-35
7.711660126910e-01	5.248028049995e-35
7.713133520177e-01	5.268151340467e-35
7.714606913444e-01	5.288274630940e-35
7.716080306711e-01	5.308397921413e-35
7.717553699978e-01	5.328521211886e-35
7.719027093245e-01	5.348644502359e-35
7.720500486512e-01	5.368767792831e-35
7.721973879779e-01	5.388891083304e-35
7.723447273046e-01	5.409014373777e-35
7.724920666313e-01	5.429137664250e-35
7.726394059580e-01	5.449260954723e-35
7.727867452847e-01	5.469384245195e-35
7.729340846114e-01	5.489507535668e-35
7.730814239381e-01	5.509630826141e-35
7.732287632648e-01	5.529754116614e-35
7.733761025915e-01	5.549877407087e-35
7.735234419182e-01	5.570000697559e-35
7.736707812449e-01	5.590123988032e-35
7.738181205716e-01	5.610247278505e-35
7.739654598983e-01	5.630370568978e-35
7.741127992250e-01	5.650493859451e-35
7.742601385517e-01	5.670617149923e-35
7.744074778784e-01	5.690740440396e-35
7.745548172051e-01	5.710863730869e-35
7.747021565318e-01	5.730987021342e-35
7.748494958585e-01	5.751110311814e-35
